protein_a,protein_b,string_id_a,string_id_b,combined_score,nscore,fscore,pscore,ascore,escore,dscore,tscore
PARP1,PPARG,9606.ENSP00000355759,9606.ENSP00000287820,0.633,0.0,0.0,0.0,0.067,0.0,0.0,0.623
HMOX1,IFNG,9606.ENSP00000216117,9606.ENSP00000229135,0.633,0.0,0.0,0.0,0.0,0.0,0.0,0.633
KCNJ8,SCN2B,9606.ENSP00000499300,9606.ENSP00000278947,0.633,0.0,0.0,0.0,0.0,0.0,0.0,0.633
NOTCH1,PIK3R1,9606.ENSP00000498587,9606.ENSP00000428056,0.633,0.0,0.0,0.0,0.049,0.097,0.0,0.608
RBP2,RHO,9606.ENSP00000232217,9606.ENSP00000296271,0.633,0.0,0.0,0.0,0.0,0.0,0.0,0.633
ACLY,GSR,9606.ENSP00000466259,9606.ENSP00000221130,0.633,0.07,0.0,0.0,0.265,0.045,0.312,0.308
PTGER2,PTGS1,9606.ENSP00000245457,9606.ENSP00000354612,0.633,0.0,0.0,0.0,0.099,0.0,0.0,0.609
CYP11B1,NR3C2,9606.ENSP00000292427,9606.ENSP00000350815,0.633,0.0,0.0,0.0,0.0,0.056,0.0,0.628
GSK3A,INS,9606.ENSP00000222330,9606.ENSP00000380432,0.633,0.0,0.0,0.0,0.0,0.071,0.0,0.621
CDH1,FGF2,9606.ENSP00000261769,9606.ENSP00000264498,0.633,0.0,0.0,0.0,0.062,0.0,0.0,0.624
APAF1,FAS,9606.ENSP00000448165,9606.ENSP00000498466,0.633,0.0,0.0,0.0,0.044,0.0,0.0,0.632
CLDN5,GFAP,9606.ENSP00000385477,9606.ENSP00000253408,0.633,0.0,0.0,0.0,0.109,0.0,0.0,0.605
FGF1,IL1A,9606.ENSP00000480791,9606.ENSP00000263339,0.633,0.0,0.0,0.0,0.074,0.0,0.0,0.62
CCL2,NOS2,9606.ENSP00000225831,9606.ENSP00000327251,0.633,0.0,0.0,0.0,0.042,0.0,0.0,0.632
ACTB,FOXO3,9606.ENSP00000494750,9606.ENSP00000339527,0.633,0.0,0.0,0.0,0.049,0.086,0.0,0.612
FOXO3,MAP1LC3B,9606.ENSP00000339527,9606.ENSP00000498476,0.633,0.0,0.0,0.0,0.133,0.0,0.0,0.595
AFM,ICAM1,9606.ENSP00000226355,9606.ENSP00000264832,0.633,0.0,0.0,0.0,0.0,0.0,0.0,0.633
ALB,GP1BA,9606.ENSP00000295897,9606.ENSP00000329380,0.633,0.0,0.0,0.0,0.0,0.0,0.0,0.633
BCL2,SOD2,9606.ENSP00000381185,9606.ENSP00000446252,0.633,0.0,0.0,0.0,0.0,0.0,0.0,0.633
MAPK3,MCL1,9606.ENSP00000263025,9606.ENSP00000358022,0.633,0.0,0.0,0.0,0.106,0.0,0.0,0.606
JUN,MMP2,9606.ENSP00000360266,9606.ENSP00000219070,0.633,0.0,0.0,0.0,0.0,0.0,0.0,0.633
CCK,MMP2,9606.ENSP00000379472,9606.ENSP00000219070,0.633,0.0,0.0,0.0,0.055,0.0,0.0,0.628
CASP9,MAPK14,9606.ENSP00000330237,9606.ENSP00000229795,0.633,0.0,0.0,0.0,0.104,0.045,0.0,0.605
CHRNA4,DRD2,9606.ENSP00000359285,9606.ENSP00000354859,0.633,0.0,0.0,0.0,0.154,0.0,0.0,0.584
ADAMTS4,IL6,9606.ENSP00000356975,9606.ENSP00000385675,0.633,0.0,0.0,0.0,0.166,0.0,0.0,0.578
NOTCH1,POU5F1,9606.ENSP00000498587,9606.ENSP00000259915,0.633,0.0,0.0,0.0,0.0,0.067,0.0,0.623
CRTC1,HCN2,9606.ENSP00000345001,9606.ENSP00000251287,0.633,0.0,0.0,0.0,0.633,0.0,0.0,0.0
AKR1C2,GCLC,9606.ENSP00000370129,9606.ENSP00000497574,0.633,0.0,0.0,0.0,0.121,0.142,0.185,0.474
FOXO1,HOXA10,9606.ENSP00000368880,9606.ENSP00000283921,0.633,0.0,0.0,0.0,0.0,0.064,0.0,0.624
ATF3,NFE2L2,9606.ENSP00000344352,9606.ENSP00000380252,0.633,0.0,0.0,0.0,0.078,0.322,0.0,0.46
CXCL1,TNFSF11,9606.ENSP00000379110,9606.ENSP00000381775,0.633,0.0,0.0,0.0,0.073,0.0,0.0,0.62
CDC25A,FEN1,9606.ENSP00000303706,9606.ENSP00000305480,0.633,0.0,0.0,0.0,0.519,0.0,0.0,0.269
CD40LG,CRP,9606.ENSP00000359663,9606.ENSP00000255030,0.633,0.0,0.0,0.0,0.0,0.0,0.0,0.633
CCND1,PPARG,9606.ENSP00000227507,9606.ENSP00000287820,0.633,0.0,0.0,0.0,0.092,0.0,0.0,0.613
PPP2CA,PRKAA1,9606.ENSP00000418447,9606.ENSP00000346148,0.633,0.0,0.0,0.0,0.082,0.544,0.0,0.193
ITPR3,TRPC5,9606.ENSP00000363435,9606.ENSP00000262839,0.633,0.0,0.0,0.0,0.0,0.306,0.0,0.493
BTK,CYBB,9606.ENSP00000483570,9606.ENSP00000367851,0.633,0.0,0.0,0.0,0.459,0.063,0.0,0.333
CCND1,GLI1,9606.ENSP00000227507,9606.ENSP00000228682,0.633,0.0,0.0,0.0,0.0,0.0,0.0,0.633
MYD88,SCARB1,9606.ENSP00000498321,9606.ENSP00000261693,0.633,0.0,0.0,0.0,0.097,0.0,0.0,0.611
HDAC6,STAT3,9606.ENSP00000365804,9606.ENSP00000264657,0.633,0.0,0.0,0.0,0.099,0.314,0.0,0.454
KIT,TYR,9606.ENSP00000288135,9606.ENSP00000263321,0.633,0.0,0.0,0.0,0.077,0.0,0.0,0.618
CALR,SCARB1,9606.ENSP00000320866,9606.ENSP00000261693,0.633,0.0,0.0,0.0,0.143,0.0,0.0,0.59
CDKN1A,IL6,9606.ENSP00000384849,9606.ENSP00000385675,0.633,0.0,0.0,0.0,0.178,0.0,0.0,0.572
ROS1,TP53,9606.ENSP00000357494,9606.ENSP00000269305,0.633,0.0,0.0,0.0,0.0,0.0,0.0,0.633
SCARB1,VLDLR,9606.ENSP00000261693,9606.ENSP00000371532,0.633,0.0,0.0,0.0,0.0,0.0,0.0,0.633
PARP1,SOX2,9606.ENSP00000355759,9606.ENSP00000323588,0.633,0.0,0.0,0.0,0.071,0.332,0.0,0.456
NLRP3,TP53,9606.ENSP00000337383,9606.ENSP00000269305,0.633,0.0,0.0,0.0,0.0,0.0,0.0,0.633
CCL3,TGFB1,9606.ENSP00000477908,9606.ENSP00000221930,0.633,0.0,0.0,0.0,0.105,0.0,0.0,0.607
APOA1,RBP2,9606.ENSP00000236850,9606.ENSP00000232217,0.633,0.0,0.0,0.0,0.179,0.0,0.5,0.18
CASP3,RHOA,9606.ENSP00000311032,9606.ENSP00000400175,0.633,0.0,0.0,0.0,0.113,0.071,0.0,0.59
CCNA2,CYCS,9606.ENSP00000481380,9606.ENSP00000307786,0.633,0.0,0.0,0.0,0.067,0.125,0.0,0.587
NFE2L2,PRKCA,9606.ENSP00000380252,9606.ENSP00000408695,0.633,0.0,0.0,0.0,0.0,0.292,0.0,0.504
BRCA1,FOXO1,9606.ENSP00000418960,9606.ENSP00000368880,0.633,0.0,0.0,0.0,0.0,0.0,0.0,0.633
MYH6,PARP1,9606.ENSP00000386041,9606.ENSP00000355759,0.633,0.0,0.007,0.0,0.0,0.06,0.0,0.625
CXCL10,IL33,9606.ENSP00000305651,9606.ENSP00000370842,0.633,0.0,0.0,0.0,0.06,0.0,0.0,0.626
CHUK,PRKCA,9606.ENSP00000359424,9606.ENSP00000408695,0.633,0.0,0.0,0.0,0.063,0.298,0.0,0.486
GAD1,GRIA1,9606.ENSP00000350928,9606.ENSP00000428994,0.633,0.0,0.0,0.0,0.137,0.0,0.0,0.592
EGF,PPARG,9606.ENSP00000265171,9606.ENSP00000287820,0.633,0.0,0.0,0.0,0.0,0.0,0.0,0.633
CTNNB1,MAPT,9606.ENSP00000495360,9606.ENSP00000340820,0.633,0.0,0.0,0.0,0.0,0.094,0.0,0.612
IL33,IL36A,9606.ENSP00000370842,9606.ENSP00000259211,0.633,0.0,0.0,0.0,0.068,0.0,0.0,0.623
MAPK14,YWHAE,9606.ENSP00000229795,9606.ENSP00000264335,0.633,0.0,0.0,0.0,0.083,0.221,0.0,0.527
BIRC5,E2F1,9606.ENSP00000301633,9606.ENSP00000345571,0.633,0.0,0.0,0.0,0.304,0.053,0.0,0.487
CYP2C19,PON1,9606.ENSP00000360372,9606.ENSP00000222381,0.633,0.0,0.0,0.0,0.158,0.0,0.0,0.583
THBS1,VIM,9606.ENSP00000260356,9606.ENSP00000446007,0.633,0.0,0.0,0.0,0.178,0.067,0.0,0.559
CSF3,SELP,9606.ENSP00000225474,9606.ENSP00000263686,0.633,0.0,0.0,0.0,0.083,0.0,0.0,0.617
ESR1,YWHAZ,9606.ENSP00000405330,9606.ENSP00000379287,0.633,0.0,0.0,0.0,0.0,0.104,0.0,0.608
CREB1,SPI1,9606.ENSP00000387699,9606.ENSP00000227163,0.633,0.0,0.0,0.0,0.045,0.0,0.0,0.632
NFKB1,PRKCD,9606.ENSP00000226574,9606.ENSP00000331602,0.633,0.0,0.0,0.0,0.126,0.062,0.0,0.588
CD86,SRC,9606.ENSP00000332049,9606.ENSP00000362680,0.633,0.0,0.0,0.0,0.083,0.0,0.4,0.388
HSPA4,ICAM1,9606.ENSP00000302961,9606.ENSP00000264832,0.632,0.0,0.0,0.0,0.06,0.0,0.0,0.625
BCL2,TLR2,9606.ENSP00000381185,9606.ENSP00000260010,0.632,0.0,0.0,0.0,0.062,0.0,0.0,0.624
DGAT1,HMGCR,9606.ENSP00000482264,9606.ENSP00000287936,0.632,0.0,0.0,0.0,0.049,0.058,0.0,0.622
CXCL1,MYD88,9606.ENSP00000379110,9606.ENSP00000498321,0.632,0.0,0.0,0.0,0.081,0.0,0.0,0.616
KRAS,PARP1,9606.ENSP00000256078,9606.ENSP00000355759,0.632,0.0,0.0,0.0,0.062,0.045,0.0,0.622
ACTB,EIF4EBP1,9606.ENSP00000494750,9606.ENSP00000340691,0.632,0.0,0.0,0.0,0.072,0.0,0.0,0.62
ARG1,IL2,9606.ENSP00000349446,9606.ENSP00000226730,0.632,0.042,0.0,0.0,0.086,0.0,0.0,0.614
CXCL1,SELE,9606.ENSP00000379110,9606.ENSP00000331736,0.632,0.0,0.0,0.0,0.168,0.0,0.0,0.575
ACTB,XIAP,9606.ENSP00000494750,9606.ENSP00000360242,0.632,0.0,0.0,0.0,0.042,0.061,0.0,0.624
CLDN5,VCAM1,9606.ENSP00000385477,9606.ENSP00000294728,0.632,0.0,0.0,0.0,0.075,0.0,0.0,0.618
BECN1,HIF1A,9606.ENSP00000355231,9606.ENSP00000437955,0.632,0.0,0.0,0.0,0.06,0.0,0.0,0.625
AXIN1,SMAD2,9606.ENSP00000262320,9606.ENSP00000262160,0.632,0.0,0.0,0.0,0.0,0.091,0.0,0.611
ADIPOQ,VCAM1,9606.ENSP00000389814,9606.ENSP00000294728,0.632,0.0,0.0,0.0,0.057,0.0,0.0,0.626
AGT,SMAD2,9606.ENSP00000355627,9606.ENSP00000262160,0.632,0.0,0.0,0.0,0.0,0.045,0.0,0.63
PTEN,SMAD2,9606.ENSP00000361021,9606.ENSP00000262160,0.632,0.0,0.0,0.0,0.074,0.067,0.0,0.608
IL6,LTF,9606.ENSP00000385675,9606.ENSP00000231751,0.632,0.0,0.0,0.0,0.047,0.0,0.0,0.63
GAS6,SOCS3,9606.ENSP00000331831,9606.ENSP00000330341,0.632,0.0,0.0,0.0,0.067,0.051,0.0,0.618
FOXM1,ZEB1,9606.ENSP00000342307,9606.ENSP00000354487,0.632,0.0,0.0,0.0,0.055,0.0,0.0,0.627
ARRB2,PTH,9606.ENSP00000403701,9606.ENSP00000433208,0.632,0.0,0.0,0.0,0.0,0.0,0.0,0.632
LTA4H,PLA2G4A,9606.ENSP00000228740,9606.ENSP00000356436,0.632,0.0,0.0,0.0,0.042,0.071,0.0,0.62
PLA2G7,VLDLR,9606.ENSP00000274793,9606.ENSP00000371532,0.632,0.0,0.0,0.0,0.0,0.0,0.54,0.233
ATM,BTK,9606.ENSP00000278616,9606.ENSP00000483570,0.632,0.0,0.0,0.0,0.105,0.0,0.0,0.606
CXCR4,VWF,9606.ENSP00000386884,9606.ENSP00000261405,0.632,0.0,0.0,0.0,0.044,0.0,0.0,0.631
CD55,GYPA,9606.ENSP00000356030,9606.ENSP00000354003,0.632,0.0,0.0,0.0,0.042,0.0,0.0,0.632
CEBPB,NCOA2,9606.ENSP00000305422,9606.ENSP00000399968,0.632,0.0,0.0,0.0,0.0,0.071,0.5,0.273
ACTB,SCARB1,9606.ENSP00000494750,9606.ENSP00000261693,0.632,0.0,0.0,0.0,0.058,0.045,0.0,0.623
ACTG1,YWHAE,9606.ENSP00000458162,9606.ENSP00000264335,0.632,0.0,0.0,0.0,0.145,0.068,0.0,0.575
AR,BGLAP,9606.ENSP00000363822,9606.ENSP00000357255,0.632,0.0,0.0,0.0,0.0,0.0,0.5,0.295
EIF2AK2,HSP90AA1,9606.ENSP00000233057,9606.ENSP00000335153,0.632,0.0,0.0,0.0,0.107,0.361,0.0,0.406
DLG1,KCND3,9606.ENSP00000345731,9606.ENSP00000319591,0.632,0.0,0.0,0.0,0.054,0.096,0.0,0.605
CDH5,RHOA,9606.ENSP00000497290,9606.ENSP00000400175,0.632,0.0,0.0,0.0,0.0,0.047,0.0,0.629
BCL2,TIMP2,9606.ENSP00000381185,9606.ENSP00000262768,0.632,0.0,0.0,0.0,0.0,0.0,0.0,0.632
GSK3A,MTOR,9606.ENSP00000222330,9606.ENSP00000354558,0.632,0.0,0.0,0.0,0.122,0.073,0.0,0.584
EGF,GSK3B,9606.ENSP00000265171,9606.ENSP00000324806,0.632,0.0,0.0,0.0,0.0,0.0,0.0,0.632
BIRC3,MCL1,9606.ENSP00000263464,9606.ENSP00000358022,0.632,0.0,0.0,0.0,0.067,0.051,0.0,0.617
AGT,FGF4,9606.ENSP00000355627,9606.ENSP00000168712,0.632,0.0,0.0,0.0,0.057,0.0,0.0,0.626
F3,MMP9,9606.ENSP00000334145,9606.ENSP00000361405,0.632,0.0,0.0,0.0,0.0,0.0,0.0,0.632
CTSK,ITGB3,9606.ENSP00000271651,9606.ENSP00000452786,0.632,0.0,0.0,0.0,0.128,0.0,0.0,0.595
APOE,PPARA,9606.ENSP00000252486,9606.ENSP00000385523,0.632,0.0,0.0,0.0,0.0,0.0,0.0,0.632
ITGA5,MMP9,9606.ENSP00000293379,9606.ENSP00000361405,0.632,0.0,0.0,0.0,0.107,0.292,0.0,0.465
ALB,EDN1,9606.ENSP00000295897,9606.ENSP00000368683,0.632,0.0,0.0,0.0,0.0,0.0,0.0,0.632
CDT1,TOP1,9606.ENSP00000301019,9606.ENSP00000354522,0.632,0.0,0.0,0.0,0.093,0.319,0.0,0.452
DRD2,SLC6A2,9606.ENSP00000354859,9606.ENSP00000219833,0.632,0.0,0.0,0.0,0.068,0.052,0.0,0.617
CAV1,CD44,9606.ENSP00000339191,9606.ENSP00000398632,0.632,0.0,0.0,0.0,0.143,0.226,0.0,0.49
GFAP,TLR4,9606.ENSP00000253408,9606.ENSP00000363089,0.632,0.0,0.0,0.0,0.0,0.226,0.0,0.544
LPL,UCP1,9606.ENSP00000497642,9606.ENSP00000262999,0.632,0.0,0.0,0.0,0.0,0.0,0.0,0.632
TFAM,UCP1,9606.ENSP00000420588,9606.ENSP00000262999,0.632,0.0,0.0,0.0,0.0,0.0,0.0,0.632
DNMT1,SMAD3,9606.ENSP00000352516,9606.ENSP00000332973,0.632,0.0,0.0,0.0,0.049,0.0,0.0,0.629
SMAD3,TNF,9606.ENSP00000332973,9606.ENSP00000398698,0.632,0.0,0.0,0.0,0.086,0.0,0.0,0.613
HMOX1,NOS1,9606.ENSP00000216117,9606.ENSP00000477999,0.632,0.0,0.0,0.0,0.0,0.186,0.0,0.566
FOS,NOTCH1,9606.ENSP00000306245,9606.ENSP00000498587,0.632,0.0,0.0,0.0,0.042,0.094,0.0,0.61
MAPK14,TGFB1,9606.ENSP00000229795,9606.ENSP00000221930,0.632,0.0,0.0,0.0,0.067,0.047,0.0,0.619
CRK,NGF,9606.ENSP00000300574,9606.ENSP00000358525,0.632,0.0,0.0,0.0,0.0,0.0,0.5,0.294
AGT,CALM3,9606.ENSP00000355627,9606.ENSP00000291295,0.632,0.0,0.0,0.0,0.058,0.0,0.0,0.626
BAK1,CASP8,9606.ENSP00000363591,9606.ENSP00000351273,0.632,0.0,0.0,0.0,0.0,0.125,0.0,0.597
CNR1,OPRM1,9606.ENSP00000358513,9606.ENSP00000394624,0.632,0.0,0.0,0.0,0.072,0.0,0.0,0.62
GABBR1,GABRR1,9606.ENSP00000366233,9606.ENSP00000412673,0.632,0.0,0.0,0.0,0.061,0.0,0.54,0.216
CD44,PIK3CA,9606.ENSP00000398632,9606.ENSP00000263967,0.632,0.0,0.0,0.0,0.054,0.0,0.0,0.627
CPT1B,SLC2A4,9606.ENSP00000379011,9606.ENSP00000320935,0.632,0.0,0.0,0.0,0.104,0.0,0.0,0.606
PIK3CA,SOCS3,9606.ENSP00000263967,9606.ENSP00000330341,0.632,0.0,0.0,0.0,0.0,0.0,0.54,0.234
NPY,OPRD1,9606.ENSP00000384364,9606.ENSP00000234961,0.632,0.0,0.0,0.0,0.0,0.0,0.5,0.295
APOB,VWF,9606.ENSP00000233242,9606.ENSP00000261405,0.631,0.0,0.0,0.0,0.055,0.0,0.0,0.626
SOX9,STAT3,9606.ENSP00000245479,9606.ENSP00000264657,0.631,0.0,0.0,0.0,0.044,0.052,0.0,0.625
DGAT1,MGLL,9606.ENSP00000482264,9606.ENSP00000265052,0.631,0.0,0.0,0.0,0.048,0.0,0.0,0.629
FUS,SPI1,9606.ENSP00000254108,9606.ENSP00000227163,0.631,0.0,0.0,0.0,0.0,0.292,0.0,0.501
BCL2L1,CCNB1,9606.ENSP00000365230,9606.ENSP00000256442,0.631,0.0,0.0,0.0,0.0,0.0,0.0,0.631
FGFR2,TGFB1,9606.ENSP00000410294,9606.ENSP00000221930,0.631,0.0,0.0,0.0,0.0,0.063,0.0,0.622
CHEK2,RB1,9606.ENSP00000372023,9606.ENSP00000267163,0.631,0.0,0.0,0.0,0.24,0.292,0.0,0.37
CD80,FAS,9606.ENSP00000264246,9606.ENSP00000498466,0.631,0.0,0.0,0.0,0.127,0.0,0.0,0.595
CYP1B1,CYP2C9,9606.ENSP00000478561,9606.ENSP00000260682,0.631,0.0,0.0,0.137,0.0,0.0,0.12,0.553
AKT1,SOD2,9606.ENSP00000451828,9606.ENSP00000446252,0.631,0.0,0.0,0.0,0.042,0.0,0.0,0.63
PKD2,PRKACA,9606.ENSP00000237596,9606.ENSP00000309591,0.631,0.0,0.0,0.0,0.0,0.0,0.0,0.631
RPS6KB1,STAT3,9606.ENSP00000225577,9606.ENSP00000264657,0.631,0.0,0.0,0.0,0.042,0.0,0.0,0.631
CD40LG,INS,9606.ENSP00000359663,9606.ENSP00000380432,0.631,0.0,0.0,0.0,0.0,0.0,0.0,0.631
CDK4,PLK4,9606.ENSP00000257904,9606.ENSP00000270861,0.631,0.0,0.0,0.106,0.206,0.133,0.0,0.471
FOXO1,RORA,9606.ENSP00000368880,9606.ENSP00000261523,0.631,0.0,0.0,0.0,0.067,0.095,0.4,0.359
DDB1,JUN,9606.ENSP00000301764,9606.ENSP00000360266,0.631,0.0,0.0,0.0,0.0,0.131,0.0,0.593
PON1,VLDLR,9606.ENSP00000222381,9606.ENSP00000371532,0.631,0.0,0.0,0.0,0.0,0.0,0.54,0.232
CANX,CYB5A,9606.ENSP00000247461,9606.ENSP00000341625,0.631,0.0,0.0,0.0,0.049,0.205,0.0,0.551
IL10,SELP,9606.ENSP00000412237,9606.ENSP00000263686,0.631,0.0,0.0,0.0,0.11,0.0,0.0,0.602
SOD1,TLR4,9606.ENSP00000270142,9606.ENSP00000363089,0.631,0.0,0.0,0.0,0.0,0.0,0.0,0.631
CASP9,GSK3B,9606.ENSP00000330237,9606.ENSP00000324806,0.631,0.0,0.0,0.0,0.059,0.067,0.0,0.614
CD36,CD40LG,9606.ENSP00000415743,9606.ENSP00000359663,0.631,0.0,0.0,0.0,0.09,0.0,0.0,0.612
EIF4E,MDM2,9606.ENSP00000425561,9606.ENSP00000258149,0.631,0.0,0.0,0.0,0.067,0.048,0.0,0.618
F3,THBS1,9606.ENSP00000334145,9606.ENSP00000260356,0.631,0.0,0.0,0.0,0.103,0.0,0.0,0.606
RARA,SRC,9606.ENSP00000254066,9606.ENSP00000362680,0.631,0.0,0.0,0.0,0.08,0.467,0.0,0.307
ITGB3,PTPN1,9606.ENSP00000452786,9606.ENSP00000360683,0.631,0.0,0.0,0.0,0.055,0.328,0.4,0.144
F3,IL1A,9606.ENSP00000334145,9606.ENSP00000263339,0.631,0.0,0.0,0.0,0.127,0.0,0.0,0.594
KCND1,KCND2,9606.ENSP00000218176,9606.ENSP00000333496,0.631,0.0,0.0,0.056,0.0,0.0,0.4,0.4
DNM1L,OPA1,9606.ENSP00000449089,9606.ENSP00000354681,0.631,0.0,0.0,0.0,0.384,0.071,0.0,0.407
MTOR,PHB2,9606.ENSP00000354558,9606.ENSP00000441875,0.631,0.0,0.0,0.0,0.06,0.065,0.0,0.614
INSR,POMC,9606.ENSP00000303830,9606.ENSP00000384092,0.631,0.0,0.0,0.0,0.0,0.0,0.0,0.631
CASP8,IL18,9606.ENSP00000351273,9606.ENSP00000280357,0.631,0.0,0.0,0.0,0.075,0.0,0.0,0.617
APOE,CDK5,9606.ENSP00000252486,9606.ENSP00000419782,0.631,0.0,0.0,0.0,0.044,0.0,0.0,0.63
ANXA5,NFKBIA,9606.ENSP00000296511,9606.ENSP00000216797,0.631,0.0,0.0,0.0,0.118,0.0,0.0,0.598
CTSD,MYC,9606.ENSP00000236671,9606.ENSP00000478887,0.631,0.0,0.0,0.0,0.102,0.166,0.0,0.547
ALB,ERBB3,9606.ENSP00000295897,9606.ENSP00000267101,0.631,0.0,0.0,0.0,0.067,0.0,0.0,0.621
AGT,IGF1,9606.ENSP00000355627,9606.ENSP00000376637,0.631,0.0,0.0,0.0,0.047,0.0,0.0,0.629
NISCH,NR1H4,9606.ENSP00000418232,9606.ENSP00000447149,0.631,0.0,0.0,0.0,0.067,0.0,0.0,0.621
HDAC8,SIRT6,9606.ENSP00000362674,9606.ENSP00000337332,0.631,0.0,0.0,0.0,0.0,0.137,0.0,0.59
BTK,NCF4,9606.ENSP00000483570,9606.ENSP00000380334,0.631,0.0,0.0,0.0,0.491,0.101,0.0,0.257
AR,HSD3B1,9606.ENSP00000363822,9606.ENSP00000358421,0.631,0.0,0.0,0.0,0.047,0.0,0.0,0.629
ADIPOQ,TLR4,9606.ENSP00000389814,9606.ENSP00000363089,0.631,0.0,0.0,0.0,0.09,0.0,0.0,0.61
AADAT,IDO1,9606.ENSP00000423190,9606.ENSP00000430950,0.631,0.0,0.0,0.0,0.052,0.0,0.0,0.627
DHCR7,FCER1A,9606.ENSP00000347717,9606.ENSP00000357097,0.631,0.0,0.0,0.0,0.0,0.0,0.0,0.631
KRAS,PRKCZ,9606.ENSP00000256078,9606.ENSP00000367830,0.631,0.0,0.0,0.0,0.074,0.11,0.5,0.211
CYP2E1,PPARA,9606.ENSP00000440689,9606.ENSP00000385523,0.631,0.0,0.0,0.0,0.0,0.056,0.0,0.625
SIRT1,UCP1,9606.ENSP00000212015,9606.ENSP00000262999,0.631,0.0,0.0,0.0,0.0,0.0,0.0,0.631
CRP,MMP3,9606.ENSP00000255030,9606.ENSP00000299855,0.631,0.0,0.0,0.0,0.059,0.0,0.0,0.624
IGF1,IL4,9606.ENSP00000376637,9606.ENSP00000231449,0.631,0.0,0.0,0.0,0.0,0.0,0.0,0.631
CCL2,OLR1,9606.ENSP00000225831,9606.ENSP00000309124,0.631,0.0,0.0,0.0,0.156,0.0,0.0,0.58
CASP3,IGF1R,9606.ENSP00000311032,9606.ENSP00000497069,0.631,0.0,0.0,0.0,0.087,0.067,0.0,0.601
CASP3,IKBKB,9606.ENSP00000311032,9606.ENSP00000430684,0.631,0.0,0.0,0.0,0.093,0.067,0.0,0.598
GLUD1,SDHA,9606.ENSP00000277865,9606.ENSP00000264932,0.631,0.042,0.0,0.0,0.285,0.0,0.0,0.505
ACADM,CS,9606.ENSP00000359871,9606.ENSP00000342056,0.631,0.044,0.0,0.0,0.135,0.095,0.0,0.565
GLP1R,RAPGEF4,9606.ENSP00000362353,9606.ENSP00000380271,0.631,0.0,0.0,0.0,0.0,0.0,0.0,0.631
ARG1,TGFB1,9606.ENSP00000349446,9606.ENSP00000221930,0.631,0.0,0.0,0.0,0.0,0.0,0.0,0.631
COL1A1,PTEN,9606.ENSP00000225964,9606.ENSP00000361021,0.631,0.0,0.0,0.0,0.058,0.092,0.0,0.604
DPP4,ICAM1,9606.ENSP00000353731,9606.ENSP00000264832,0.631,0.0,0.0,0.0,0.049,0.0,0.0,0.628
IDO1,STAT3,9606.ENSP00000430950,9606.ENSP00000264657,0.631,0.0,0.0,0.0,0.053,0.0,0.0,0.626
AKT1,CEBPA,9606.ENSP00000451828,9606.ENSP00000427514,0.631,0.0,0.0,0.0,0.064,0.053,0.0,0.617
BIRC2,CYCS,9606.ENSP00000477613,9606.ENSP00000307786,0.631,0.0,0.0,0.0,0.0,0.0,0.0,0.631
C8G,ORM1,9606.ENSP00000360697,9606.ENSP00000259396,0.631,0.0,0.0,0.0,0.074,0.0,0.0,0.618
ADIPOQ,TIMP1,9606.ENSP00000389814,9606.ENSP00000218388,0.631,0.0,0.0,0.0,0.0,0.0,0.0,0.631
ITPR1,TRPC5,9606.ENSP00000306253,9606.ENSP00000262839,0.631,0.0,0.0,0.0,0.0,0.306,0.0,0.491
COL3A1,MMP3,9606.ENSP00000304408,9606.ENSP00000299855,0.631,0.0,0.0,0.0,0.165,0.05,0.0,0.572
ACE,NR3C1,9606.ENSP00000290866,9606.ENSP00000231509,0.631,0.0,0.0,0.0,0.0,0.0,0.0,0.631
EGR1,FGF2,9606.ENSP00000239938,9606.ENSP00000264498,0.631,0.0,0.0,0.0,0.0,0.045,0.0,0.629
DNMT1,EGR1,9606.ENSP00000352516,9606.ENSP00000239938,0.631,0.0,0.0,0.0,0.055,0.071,0.0,0.613
CD163,HMOX1,9606.ENSP00000352071,9606.ENSP00000216117,0.631,0.0,0.0,0.0,0.165,0.0,0.0,0.577
MAP2,TUBA1A,9606.ENSP00000353508,9606.ENSP00000439020,0.631,0.0,0.0,0.0,0.099,0.516,0.0,0.221
PDE3B,PDE4D,9606.ENSP00000282096,9606.ENSP00000345502,0.631,0.0,0.0,0.0,0.072,0.091,0.0,0.598
ALB,UCHL1,9606.ENSP00000295897,9606.ENSP00000284440,0.631,0.0,0.0,0.0,0.05,0.292,0.0,0.496
CXCL8,TGFA,9606.ENSP00000306512,9606.ENSP00000404131,0.631,0.0,0.0,0.0,0.067,0.0,0.0,0.621
TH,UCHL1,9606.ENSP00000370571,9606.ENSP00000284440,0.631,0.0,0.0,0.0,0.0,0.0,0.0,0.631
GJA1,RYR2,9606.ENSP00000282561,9606.ENSP00000355533,0.631,0.0,0.0,0.0,0.074,0.0,0.0,0.617
ACTB,MDM2,9606.ENSP00000494750,9606.ENSP00000258149,0.631,0.0,0.0,0.0,0.0,0.057,0.0,0.625
CYP2E1,NR1I3,9606.ENSP00000440689,9606.ENSP00000356959,0.631,0.0,0.0,0.0,0.083,0.056,0.0,0.608
ERN1,HIF1A,9606.ENSP00000401445,9606.ENSP00000437955,0.631,0.0,0.0,0.0,0.0,0.071,0.0,0.62
CASP1,PTGS2,9606.ENSP00000433138,9606.ENSP00000356438,0.631,0.0,0.0,0.0,0.145,0.0,0.0,0.586
